Date,Year,Month,Customer Age,Customer Gender,Country,State,Product Category,Sub Category,Quantity,Unit Cost,Unit Price,Cost,Revenue
172,2016,8,39,0,3,3,0,7,1,140,181,140,181
175,2016,8,39,0,3,3,0,7,2,437.5,535,875,1070
204,2016,6,39,0,3,3,2,6,1,637,808,637,808
205,2016,6,39,0,3,3,0,7,3,221.67,252.666667,665,758
268,2016,5,39,0,3,3,0,13,1,130,144,130,144
268,2016,5,39,0,3,3,0,13,1,37,41,37,41
276,2016,5,39,0,3,3,0,13,1,300,374,300,374
276,2016,5,39,0,3,3,0,13,1,46,56,46,56
295,2016,5,39,0,3,3,0,5,3,161.33,186,484,558
301,2015,1,39,0,3,3,0,13,2,55,59.5,110,119
301,2015,1,39,0,3,3,0,7,3,70,86,210,258
332,2015,11,39,0,3,3,0,13,3,81.67,83.333333,245,250
332,2015,11,39,0,3,3,0,13,2,37.5,43,75,86
332,2015,11,39,0,3,3,0,7,3,70,70,210,210
344,2015,11,39,0,3,3,0,7,3,268.33,314.666667,805,944
345,2015,11,39,0,3,3,0,13,3,140,145,420,435
345,2015,11,39,0,3,3,0,13,2,37.5,40,75,80
345,2015,11,39,0,3,3,0,7,1,175,177,175,177
354,2015,11,39,0,3,3,0,13,2,70,79.5,140,159
354,2015,11,39,0,3,3,0,13,2,15,15.5,30,31
354,2015,11,39,0,3,3,2,12,2,130.5,139.5,261,279
369,2015,10,39,0,3,3,0,13,3,116.67,136,350,408
369,2015,10,39,0,3,3,0,13,1,60,69,60,69
372,2015,10,39,0,3,3,0,13,2,348,365,696,730
372,2015,10,39,0,3,3,0,13,1,150,172,150,172
372,2015,10,39,0,3,3,0,13,3,16.67,18.666667,50,56
381,2015,10,39,0,3,3,0,13,3,3.33,3.666667,10,11
381,2015,10,39,0,3,3,0,13,1,420,432,420,432
381,2015,10,39,0,3,3,0,7,1,980,1034,980,1034
389,2015,9,39,0,3,3,0,13,1,75,83,75,83
389,2015,9,39,0,3,3,0,7,3,315,373.333333,945,1120
391,2015,9,39,0,3,3,0,7,2,455,523.5,910,1047
401,2015,9,39,0,3,3,0,7,2,227.5,268.5,455,537
406,2015,9,39,0,3,3,0,13,2,120,130,240,260
406,2015,9,39,0,3,3,0,13,2,32,38,64,76
418,2015,2,39,0,3,3,0,7,2,525,612,1050,1224
432,2015,2,39,0,3,3,0,13,1,16,19,16,19
438,2015,2,39,0,3,3,0,13,1,41,47,41,47
442,2015,2,39,0,3,3,0,13,2,45,45.5,90,91
264,2016,5,18,0,3,3,0,4,2,51.5,64,103,128
434,2015,2,19,0,3,26,0,8,1,605,730,605,730
26,2016,4,19,0,3,26,0,4,2,91.5,119,183,238
295,2016,5,19,0,3,26,0,4,3,55.67,72.333333,167,217
359,2015,10,20,1,3,26,1,10,2,1160,1088.5,2320,2177
425,2015,2,20,1,3,26,1,10,3,773.33,704.333333,2320,2113
442,2015,2,20,1,3,26,1,10,2,1160,962,2320,1924
345,2015,11,20,1,3,26,2,9,3,416.67,450.333333,1250,1351
379,2015,10,20,1,3,26,2,9,2,216,213,432,426
425,2015,2,20,1,3,26,2,9,2,725,855.5,1450,1711
297,2015,1,20,1,3,3,2,15,2,825.5,947.5,1651,1895
434,2015,2,20,1,3,3,2,15,3,127,125.666667,381,377
79,2016,7,17,1,3,18,2,9,3,16.67,20.666667,50,62
285,2016,5,19,1,3,26,2,3,3,75,93.333333,225,280
321,2015,1,19,1,3,26,2,3,3,42,44,126,132
430,2015,2,19,1,3,26,2,3,1,180,184,180,184
8,2015,4,19,1,3,18,1,11,1,1000,896,1000,896
398,2015,9,19,1,3,18,1,10,3,256.33,231.666667,769,695
428,2015,2,19,1,3,18,1,10,2,1147.5,1008.5,2295,2017
416,2015,2,19,1,3,3,2,15,2,667,704.5,1334,1409
0,2015,4,19,0,3,26,1,11,1,1000,938,1000,938
15,2016,4,18,0,3,26,2,9,2,100,112,200,224
19,2016,4,18,0,3,26,2,9,3,54,65.333333,162,196
19,2016,4,18,0,3,26,0,5,2,44,50,88,100
352,2015,11,18,0,3,26,2,9,3,433.33,515.666667,1300,1547
368,2015,10,18,0,3,26,2,9,1,1566,1780,1566,1780
3,2016,4,22,1,3,26,0,7,3,268.33,369.666667,805,1109
3,2016,4,22,1,3,26,0,13,1,770,940,770,940
3,2016,4,22,1,3,26,0,13,1,10,13,10,13
7,2016,4,22,1,3,26,0,13,3,32.67,43,98,129
24,2016,4,22,1,3,26,0,7,2,70,85.5,140,171
40,2016,3,22,1,3,26,1,11,2,270,301,540,602
86,2016,7,22,1,3,26,0,7,3,58.33,79,175,237
86,2016,7,22,1,3,26,0,13,2,12.5,14.5,25,29
108,2016,7,22,1,3,26,0,7,2,280,368.5,560,737
108,2016,7,22,1,3,26,0,13,3,180,227.666667,540,683
108,2016,7,22,1,3,26,0,13,3,13.33,16.666667,40,50
138,2016,0,22,1,3,26,0,13,1,450,610,450,610
138,2016,0,22,1,3,26,0,13,1,16,20,16,20
141,2016,0,22,1,3,26,0,13,2,345,382,690,764
141,2016,0,22,1,3,26,0,13,3,23,28.333333,69,85
160,2016,8,22,1,3,26,0,13,3,48.33,61,145,183
160,2016,8,22,1,3,26,0,13,3,30,38.333333,90,115
189,2016,8,22,1,3,26,0,7,1,560,634,560,634
189,2016,8,22,1,3,26,0,13,1,33,37,33,37
226,2016,6,22,1,3,26,0,13,3,191.67,238,575,714
226,2016,6,22,1,3,26,0,13,2,28.5,35.5,57,71
226,2016,6,22,1,3,26,0,13,1,50,61,50,61
239,2016,6,22,1,3,26,0,13,2,145,189.5,290,379
239,2016,6,22,1,3,26,0,13,2,22,26,44,52
239,2016,6,22,1,3,26,0,13,3,6.67,9,20,27
266,2016,5,22,1,3,26,0,7,1,350,482,350,482
266,2016,5,22,1,3,26,0,13,3,83.33,111.666667,250,335
266,2016,5,22,1,3,26,0,13,2,45,62,90,124
325,2015,1,22,1,3,26,0,7,1,1015,1127,1015,1127
351,2015,11,22,1,3,26,0,7,1,1015,1112,1015,1112
391,2015,9,22,1,3,26,0,13,1,145,167,145,167
391,2015,9,22,1,3,26,0,13,2,27.5,30.5,55,61
409,2015,9,22,1,3,26,0,13,1,480,516,480,516
409,2015,9,22,1,3,26,0,13,1,30,29,30,29
409,2015,9,22,1,3,26,0,13,3,31.67,34.333333,95,103
409,2015,9,22,1,3,26,0,7,1,140,142,140,142
424,2015,2,22,1,3,26,0,7,1,980,1177,980,1177
184,2016,8,23,0,3,3,0,5,1,66,79,66,79
160,2016,8,23,1,3,3,2,3,1,144,185,144,185
218,2016,6,23,1,3,3,2,3,2,18,25,36,50
444,2015,2,23,1,3,3,2,3,1,270,289,270,289
304,2015,1,30,1,3,3,2,15,1,445,470,445,470
10,2016,4,54,0,3,26,0,13,3,58.33,73.333333,175,220
10,2016,4,54,0,3,26,0,13,3,13,17,39,51
153,2016,0,54,0,3,26,0,13,1,53,58,53,58
203,2016,6,54,0,3,26,0,13,2,47.5,62.5,95,125
236,2016,6,54,0,3,26,0,13,3,33.33,40,100,120
236,2016,6,54,0,3,26,0,13,2,4.5,5.5,9,11
241,2016,6,54,0,3,26,0,13,3,130,173.666667,390,521
362,2015,10,54,0,3,26,0,13,1,50,55,50,55
362,2015,10,54,0,3,26,0,13,1,30,31,30,31
301,2015,1,54,0,3,3,0,8,3,220,239.666667,660,719
301,2015,1,54,0,3,3,0,4,1,223,261,223,261
33,2016,4,53,1,3,26,0,13,3,105,122,315,366
90,2016,7,53,1,3,26,2,9,1,200,251,200,251
102,2016,7,53,1,3,26,0,13,3,20,26,60,78
123,2016,0,53,1,3,26,0,13,2,75,92,150,184
177,2016,8,53,1,3,26,0,13,2,140,161,280,322
303,2015,1,53,1,3,26,0,13,3,10,11.333333,30,34
303,2015,1,53,1,3,26,0,13,1,980,1012,980,1012
331,2015,11,53,1,3,26,2,9,1,550,526,550,526
357,2015,10,53,1,3,26,0,13,3,315,338.666667,945,1016
357,2015,10,53,1,3,26,0,13,1,100,107,100,107
357,2015,10,53,1,3,26,0,13,2,11.5,11.5,23,23
412,2015,9,53,1,3,26,0,13,3,105,111.666667,315,335
428,2015,2,53,1,3,26,0,13,1,400,446,400,446
428,2015,2,53,1,3,26,0,13,1,53,60,53,60
195,2016,8,53,1,3,18,0,13,1,90,124,90,124
195,2016,8,53,1,3,18,0,13,1,70,94,70,94
195,2016,8,53,1,3,18,0,4,2,59.5,66.5,119,133
198,2016,6,53,1,3,18,2,9,2,575,807,1150,1614
207,2016,6,53,1,3,18,2,9,3,16.67,22,50,66
343,2015,11,53,1,3,18,2,9,1,1250,1254,1250,1254
34,2016,4,53,1,3,3,0,13,1,700,851,700,851
34,2016,4,53,1,3,3,0,13,2,75,98.5,150,197
50,2016,3,53,1,3,3,0,13,2,322.5,456.5,645,913
76,2016,7,53,1,3,3,0,13,2,10,12.5,20,25
76,2016,7,53,1,3,3,0,13,3,13.67,17.333333,41,52
84,2016,7,53,1,3,3,0,13,2,20,22.5,40,45
99,2016,7,53,1,3,3,2,9,1,800,1101,800,1101
105,2016,7,53,1,3,3,2,9,2,325,432,650,864
151,2016,0,53,1,3,3,2,9,2,324,399.5,648,799
194,2016,8,53,1,3,3,0,13,3,81.67,95.666667,245,287
233,2016,6,53,1,3,3,2,9,3,383.33,459.333333,1150,1378
237,2016,6,53,1,3,3,2,9,3,150,214,450,642
272,2016,5,53,1,3,3,2,9,3,66.67,86,200,258
276,2016,5,53,1,3,3,0,13,3,23.33,28.666667,70,86
276,2016,5,53,1,3,3,0,13,1,665,858,665,858
315,2015,1,53,1,3,3,0,13,3,18.33,17.666667,55,53
315,2015,1,53,1,3,3,0,13,1,175,178,175,178
322,2015,1,53,1,3,3,0,13,1,945,1033,945,1033
322,2015,1,53,1,3,3,0,13,2,18.5,19,37,38
325,2015,1,53,1,3,3,0,13,2,13.5,15.5,27,31
327,2015,11,53,1,3,3,0,13,2,455,510,910,1020
331,2015,11,53,1,3,3,0,13,2,57.5,64.5,115,129
331,2015,11,53,1,3,3,0,13,1,350,338,350,338
364,2015,10,53,1,3,3,0,13,1,110,110,110,110
364,2015,10,53,1,3,3,0,13,1,32,33,32,33
378,2015,10,53,1,3,3,0,13,2,37.5,39,75,78
378,2015,10,53,1,3,3,0,13,3,11.33,13.333333,34,40
379,2015,10,53,1,3,3,2,9,3,483.33,522.333333,1450,1567
380,2015,10,53,1,3,3,2,9,3,300,342.666667,900,1028
415,2015,2,53,1,3,3,2,9,1,900,982,900,982
421,2015,2,53,1,3,3,2,9,3,133.33,136.666667,400,410
7,2016,4,53,0,3,3,2,9,1,1350,1519,1350,1519
137,2016,0,53,0,3,3,2,9,1,700,864,700,864
289,2016,5,53,0,3,3,2,9,2,50,58,100,116
322,2015,1,53,0,3,3,2,9,1,1300,1344,1300,1344
351,2015,11,53,0,3,3,2,9,1,1200,1147,1200,1147
20,2016,4,53,1,3,3,0,2,3,26.67,33.666667,80,101
105,2016,7,53,1,3,3,0,2,1,15,20,15,20
130,2016,0,53,1,3,3,1,11,2,850.5,833,1701,1666
151,2016,0,53,1,3,3,1,11,3,814.33,851.333333,2443,2554
155,2016,8,53,1,3,3,0,2,3,43.33,50.666667,130,152
210,2016,6,53,1,3,3,1,11,2,850.5,824.5,1701,1649
210,2016,6,53,1,3,3,0,2,2,75,97.5,150,195
210,2016,6,53,1,3,3,0,2,1,261,335,261,335
223,2016,6,53,1,3,3,0,4,2,12,15,24,30
80,2015,7,53,1,3,3,1,11,1,1000,932,1000,932
98,2015,7,53,1,3,3,1,11,3,333.33,280,1000,840
103,2015,7,53,1,3,3,1,11,3,333.33,283.666667,1000,851
315,2015,1,53,1,3,3,1,10,2,1160,1088.5,2320,2177
325,2015,1,53,1,3,3,1,10,3,765,655.666667,2295,1967
337,2015,11,53,1,3,3,1,10,2,1147.5,932.5,2295,1865
337,2015,11,53,1,3,3,0,2,1,50,58,50,58
337,2015,11,53,1,3,3,0,2,2,10,10,20,20
337,2015,11,53,1,3,3,0,8,2,770,921,1540,1842
337,2015,11,53,1,3,3,0,4,1,72,73,72,73
364,2015,10,53,1,3,3,0,4,1,167,171,167,171
376,2015,10,53,1,3,3,0,2,1,240,237,240,237
376,2015,10,53,1,3,3,0,8,2,330,350.5,660,701
377,2015,10,53,1,3,3,1,10,3,765,802.666667,2295,2408
377,2015,10,53,1,3,3,0,2,1,10,11,10,11
377,2015,10,53,1,3,3,0,8,1,1210,1235,1210,1235
378,2015,10,53,1,3,3,1,11,1,1120,969,1120,969
415,2015,2,53,1,3,3,1,10,2,384.5,361,769,722
416,2015,2,53,1,3,3,1,10,2,384.5,343.5,769,687
416,2015,2,53,1,3,3,0,2,2,25,27,50,54
416,2015,2,53,1,3,3,0,2,1,80,81,80,81
421,2015,2,53,1,3,3,0,2,1,145,170,145,170
427,2015,2,53,1,3,3,1,10,1,2295,2028,2295,2028
427,2015,2,53,1,3,3,0,2,1,70,82,70,82
427,2015,2,53,1,3,3,0,2,3,5,6,15,18
34,2016,4,53,1,3,3,0,7,1,770,1041,770,1041
50,2016,3,53,1,3,3,2,3,3,81,89,243,267
84,2016,7,53,1,3,3,0,7,1,350,448,350,448
105,2016,7,53,1,3,3,2,3,3,9,11,27,33
130,2016,0,53,1,3,3,0,7,2,122.5,144,245,288
151,2016,0,53,1,3,3,0,7,3,93.33,107,280,321
151,2016,0,53,1,3,3,2,3,2,81,105.5,162,211
210,2016,6,53,1,3,3,0,7,1,175,232,175,232
315,2015,1,53,1,3,3,0,7,3,70,81.333333,210,244
331,2015,11,53,1,3,3,0,7,3,93.33,96.666667,280,290
379,2015,10,53,1,3,3,2,3,2,108,103.5,216,207
380,2015,10,53,1,3,3,2,3,1,72,73,72,73
415,2015,2,53,1,3,3,0,7,2,315,365,630,730
421,2015,2,53,1,3,3,0,7,3,210,223,630,669
436,2015,2,53,1,3,3,0,7,2,297.5,336.5,595,673
6,2016,4,52,1,3,26,1,10,2,1160,1337,2320,2674
6,2016,4,52,1,3,26,0,5,1,396,437,396,437
164,2016,8,52,1,3,26,1,10,3,256.33,252,769,756
4,2016,4,52,1,3,3,1,10,1,2295,2350,2295,2350
157,2016,8,52,1,3,3,1,10,1,769,848,769,848
169,2016,8,52,1,3,3,1,10,3,765,815.333333,2295,2446
171,2016,8,52,1,3,3,1,10,3,773.33,935,2320,2805
173,2016,8,52,1,3,3,1,10,1,2320,2595,2320,2595
190,2016,8,52,1,3,3,1,10,1,2320,2601,2320,2601
335,2015,11,52,1,3,3,1,11,1,540,487,540,487
406,2015,9,52,1,3,3,1,11,3,567,557.666667,1701,1673
26,2016,4,50,1,3,18,1,10,3,773.33,827.333333,2320,2482
72,2016,3,50,1,3,18,0,13,3,23.33,31.333333,70,94
72,2016,3,50,1,3,18,0,13,2,87.5,110,175,220
72,2016,3,50,1,3,18,0,7,2,385,489,770,978
72,2016,3,50,1,3,18,2,6,3,24.33,29.666667,73,89
207,2016,6,50,1,3,18,0,13,1,750,874,750,874
207,2016,6,50,1,3,18,0,13,3,17.33,21.333333,52,64
236,2016,6,50,1,3,18,0,13,1,104,120,104,120
236,2016,6,50,1,3,18,0,13,3,304.33,371,913,1113
236,2016,6,50,1,3,18,0,7,1,875,1141,875,1141
331,2015,11,50,1,3,18,0,13,1,84,102,84,102
331,2015,11,50,1,3,18,0,13,3,326,380,978,1140
354,2015,11,50,1,3,18,0,13,3,83.33,90,250,270
354,2015,11,50,1,3,18,0,13,1,16,17,16,17
354,2015,11,50,1,3,18,0,7,1,595,637,595,637
419,2015,2,50,1,3,18,0,13,1,135,163,135,163
419,2015,2,50,1,3,18,0,13,2,337.5,363,675,726
419,2015,2,50,1,3,18,0,13,2,225.5,218.5,451,437
419,2015,2,50,1,3,18,0,13,1,39,44,39,44
436,2015,2,50,1,3,18,2,3,3,3,3.666667,9,11
131,2016,0,50,1,3,3,2,9,1,350,443,350,443
138,2016,0,50,1,3,3,2,9,1,900,1089,900,1089
370,2015,10,50,1,3,3,2,9,1,1500,1587,1500,1587
37,2016,4,50,0,3,18,0,13,3,16,18.666667,48,56
37,2016,4,50,0,3,18,0,13,3,21.33,26,64,78
136,2016,0,50,0,3,18,0,13,1,602,747,602,747
199,2016,6,50,0,3,18,0,13,3,26.67,31.333333,80,94
237,2016,6,50,0,3,18,2,12,2,18,22.5,36,45
291,2016,5,50,0,3,18,0,13,1,1015,1464,1015,1464
291,2016,5,50,0,3,18,0,13,1,15,20,15,20
303,2015,1,49,1,3,18,2,3,1,81,87,81,87
326,2015,11,48,1,3,3,0,4,2,4,4.5,8,9
158,2016,8,48,0,3,3,2,6,3,24.33,30.333333,73,91
12,2016,4,47,1,3,26,0,4,3,58.33,73.333333,175,220
19,2016,4,47,0,3,26,0,5,3,88,116.666667,264,350
155,2016,8,47,0,3,26,0,5,3,29.33,31.666667,88,95
177,2016,8,47,0,3,26,0,5,1,484,592,484,592
106,2016,7,47,0,3,3,0,0,3,240,289,720,867
158,2016,8,47,0,3,3,0,0,2,1020,1317,2040,2634
436,2015,2,46,0,3,18,2,9,2,675,734,1350,1468
45,2016,3,46,1,3,26,0,0,2,60,68,120,136
36,2016,4,46,0,3,3,0,5,1,571,713,571,713
36,2016,4,46,0,3,3,2,12,1,180,206,180,206
127,2016,0,46,0,3,3,0,5,3,29.33,37.666667,88,113
169,2016,8,46,0,3,3,0,5,1,374,493,374,493
169,2016,8,46,0,3,3,0,5,1,659,790,659,790
370,2015,10,46,0,3,3,2,12,3,87,96.333333,261,289
55,2016,3,46,1,3,3,0,0,2,1800,2461.5,3600,4923
178,2016,8,46,1,3,3,0,0,3,200,256,600,768
9,2016,4,45,1,3,26,1,11,1,2443,2954,2443,2954
37,2016,4,45,1,3,26,1,10,2,1147.5,1321.5,2295,2643
56,2016,3,45,1,3,26,1,10,2,1147.5,1172,2295,2344
59,2016,3,45,1,3,26,1,10,3,765,729.666667,2295,2189
86,2016,7,45,1,3,26,1,10,2,1147.5,1159.5,2295,2319
108,2016,7,45,1,3,26,1,10,3,765,696.333333,2295,2089
134,2016,0,45,1,3,26,1,10,1,2295,2381,2295,2381
177,2016,8,45,1,3,26,1,11,2,560,605.5,1120,1211
186,2016,8,45,1,3,26,1,10,2,384.5,380,769,760
120,2015,0,45,1,3,26,1,11,1,1000,922,1000,922
161,2015,8,45,1,3,26,1,11,2,391.5,357,783,714
181,2015,8,45,1,3,26,1,11,2,391.5,386.5,783,773
350,2015,11,45,1,3,26,1,10,3,188.33,161.333333,565,484
431,2015,2,45,1,3,26,1,10,1,769,700,769,700
37,2016,4,45,1,3,18,1,10,3,773.33,772,2320,2316
37,2016,4,45,1,3,18,0,4,3,63.67,86,191,258
32,2016,4,39,1,2,5,1,10,1,565,640,565,640
32,2016,4,39,1,2,5,0,7,1,1050,1271,1050,1271
32,2016,4,39,1,2,5,1,14,1,2384,2502,2384,2502
32,2016,4,39,1,2,5,0,2,3,60,75.333333,180,226
32,2016,4,39,1,2,5,0,2,2,25,28,50,56
32,2016,4,39,1,2,5,2,3,2,67.5,73.5,135,147
32,2016,4,39,1,2,5,0,7,2,175,229.5,350,459
56,2016,3,39,1,2,5,1,10,1,2295,2690,2295,2690
56,2016,3,39,1,2,5,0,2,3,60,74,180,222
81,2016,7,39,1,2,5,2,9,2,75,104,150,208
96,2016,7,39,1,2,5,1,14,2,1192,1177,2384,2354
96,2016,7,39,1,2,5,2,3,1,243,270,243,270
96,2016,7,39,1,2,5,0,7,2,472.5,566.5,945,1133
100,2016,7,39,1,2,5,1,10,2,1147.5,1265,2295,2530
100,2016,7,39,1,2,5,0,2,3,93.33,114,280,342
100,2016,7,39,1,2,5,0,2,1,30,39,30,39
100,2016,7,39,1,2,5,0,7,1,490,632,490,632
102,2016,7,39,1,2,5,0,13,1,75,96,75,96
102,2016,7,39,1,2,5,0,13,1,120,149,120,149
102,2016,7,39,1,2,5,0,7,2,157.5,207.5,315,415
113,2016,7,39,1,2,5,1,10,2,1147.5,1224.5,2295,2449
113,2016,7,39,1,2,5,0,13,2,10,12.5,20,25
113,2016,7,39,1,2,5,0,13,1,420,568,420,568
113,2016,7,39,1,2,5,0,5,1,615,782,615,782
150,2016,0,39,1,2,5,1,10,3,256.33,252.666667,769,758
150,2016,0,39,1,2,5,0,5,1,352,459,352,459
177,2016,8,39,1,2,5,1,14,3,247.33,302,742,906
177,2016,8,39,1,2,5,0,7,2,297.5,421.5,595,843
185,2016,8,39,1,2,5,1,14,3,794.67,819,2384,2457
185,2016,8,39,1,2,5,0,7,1,35,46,35,46
186,2016,8,39,1,2,5,1,11,2,270,299,540,598
186,2016,8,39,1,2,5,0,13,2,172,220,344,440
186,2016,8,39,1,2,5,0,13,1,20,25,20,25
186,2016,8,39,1,2,5,0,7,1,1015,1311,1015,1311
186,2016,8,39,1,2,5,2,3,2,63,82.5,126,165
186,2016,8,39,1,2,5,2,9,2,400,504,800,1008
189,2016,8,39,1,2,5,1,14,2,1192,1301,2384,2602
189,2016,8,39,1,2,5,0,7,1,595,694,595,694
194,2016,8,39,1,2,5,1,10,3,180,192.333333,540,577
194,2016,8,39,1,2,5,0,13,3,30,36,90,108
194,2016,8,39,1,2,5,0,13,1,450,530,450,530
194,2016,8,39,1,2,5,0,7,1,1050,1260,1050,1260
196,2016,6,39,1,2,5,1,11,3,814.33,895,2443,2685
207,2016,6,39,1,2,5,0,13,3,11.67,14.333333,35,43
207,2016,6,39,1,2,5,0,7,1,490,621,490,621
223,2016,6,39,1,2,5,1,11,1,1701,1693,1701,1693
223,2016,6,39,1,2,5,0,7,2,35,47,70,94
233,2016,6,39,1,2,5,1,11,1,2443,2971,2443,2971
233,2016,6,39,1,2,5,0,7,3,70,94.333333,210,283
233,2016,6,39,1,2,5,1,11,3,814.33,867,2443,2601
244,2016,5,39,1,2,5,0,13,3,200,249.333333,600,748
244,2016,5,39,1,2,5,0,13,1,53,63,53,63
44,2015,3,39,1,2,5,1,11,2,1221.5,1186,2443,2372
159,2015,8,39,1,2,5,1,10,2,1024.5,866,2049,1732
163,2015,8,39,1,2,5,1,11,1,2182,2108,2182,2108
188,2015,8,39,1,2,5,1,11,2,1091,1004.5,2182,2009
224,2015,6,39,1,2,5,1,10,2,1024.5,1051.5,2049,2103
308,2015,1,39,1,2,5,1,10,2,1160,1080,2320,2160
308,2015,1,39,1,2,5,0,2,3,23.33,24,70,72
323,2015,1,39,1,2,5,1,11,2,850.5,783,1701,1566
323,2015,1,39,1,2,5,2,9,2,150,157,300,314
325,2015,1,39,1,2,5,1,10,3,765,771.666667,2295,2315
325,2015,1,39,1,2,5,0,7,1,525,612,525,612
325,2015,1,39,1,2,5,2,9,1,650,627,650,627
334,2015,11,39,1,2,5,0,13,2,29,33.5,58,67
334,2015,11,39,1,2,5,0,13,3,26.67,30.666667,80,92
334,2015,11,39,1,2,5,0,13,2,31,36,62,72
336,2015,11,39,1,2,5,0,2,1,100,111,100,111
344,2015,11,39,1,2,5,1,11,3,180,177.666667,540,533
384,2015,10,39,1,2,5,1,10,3,773.33,704.333333,2320,2113
384,2015,10,39,1,2,5,0,13,3,21.33,25,64,75
392,2015,9,39,1,2,5,1,14,2,1192,1227.5,2384,2455
392,2015,9,39,1,2,5,0,13,1,870,1002,870,1002
392,2015,9,39,1,2,5,0,13,2,70,82,140,164
409,2015,9,39,1,2,5,1,14,1,2384,2296,2384,2296
411,2015,9,39,1,2,5,1,10,2,1160,1061.5,2320,2123
411,2015,9,39,1,2,5,0,2,2,30,31.5,60,63
411,2015,9,39,1,2,5,0,2,3,1.67,1.666667,5,5
411,2015,9,39,1,2,5,0,7,3,81.67,99.333333,245,298
127,2016,0,40,0,0,21,1,14,3,794.67,1042,2384,3126
247,2015,5,40,0,0,21,1,14,3,794.67,908,2384,2724
273,2015,5,40,0,0,21,1,11,1,2443,2179,2443,2179
273,2015,5,40,0,0,21,0,4,1,119,170,119,170
334,2015,11,40,0,0,21,1,10,3,765,791.333333,2295,2374
182,2016,8,40,0,1,8,1,14,3,794.67,1065.666667,2384,3197
236,2016,6,40,0,1,8,1,14,2,1192,1464,2384,2928
236,2016,6,40,0,1,8,0,2,1,36,53,36,53
236,2016,6,40,0,1,8,0,2,3,3.33,5.333333,10,16
336,2015,11,40,0,1,8,0,2,1,50,70,50,70
336,2015,11,40,0,1,8,0,2,3,16.67,22.666667,50,68
366,2015,10,40,0,1,8,0,2,1,110,157,110,157
366,2015,10,40,0,1,8,0,2,2,5,7.5,10,15
26,2016,4,40,0,2,5,0,13,1,84,94,84,94
26,2016,4,40,0,2,5,0,13,2,247,311,494,622
60,2016,3,40,0,2,5,0,13,3,18.67,23,56,69
60,2016,3,40,0,2,5,0,13,2,311.5,405.5,623,811
60,2016,3,40,0,2,5,0,13,1,44,57,44,57
90,2016,7,40,0,2,5,0,13,3,40,47.666667,120,143
90,2016,7,40,0,2,5,0,13,1,39,50,39,50
223,2016,6,40,0,2,5,0,13,3,35,40.666667,105,122
223,2016,6,40,0,2,5,0,13,1,510,688,510,688
291,2016,5,40,0,2,5,0,13,1,15,19,15,19
291,2016,5,40,0,2,5,0,13,1,225,288,225,288
271,2015,5,40,0,2,5,0,13,1,980,1145,980,1145
284,2015,5,40,0,2,5,0,13,1,910,1058,910,1058
294,2015,5,40,0,2,5,0,13,1,32,37,32,37
294,2015,5,40,0,2,5,0,13,2,277,316,554,632
294,2015,5,40,0,2,5,0,13,1,39,47,39,47
299,2015,1,40,0,2,5,0,13,1,11,13,11,13
306,2015,1,40,0,2,5,2,9,3,270,304.333333,810,913
327,2015,11,40,0,2,5,2,9,2,108,105.5,216,211
349,2015,11,40,0,2,5,0,13,2,246.5,266.5,493,533
349,2015,11,40,0,2,5,0,13,3,11.67,13.333333,35,40
364,2015,10,40,0,2,5,2,9,2,432,484.5,864,969
364,2015,10,40,0,2,5,2,9,2,621,664,1242,1328
378,2015,10,40,0,2,5,2,9,1,108,128,108,128
392,2015,9,40,0,2,5,0,13,1,150,162,150,162
395,2015,9,40,0,2,5,0,13,3,175,207.333333,525,622
402,2015,9,40,0,2,5,0,13,3,11.67,13.666667,35,41
402,2015,9,40,0,2,5,0,13,2,12.5,13.5,25,27
408,2015,9,40,0,2,5,0,13,2,2,2,4,4
408,2015,9,40,0,2,5,0,13,1,62,69,62,69
409,2015,9,40,0,2,5,2,9,3,133.33,146.666667,400,440
433,2015,2,40,0,2,5,0,13,3,193.33,242.666667,580,728
433,2015,2,40,0,2,5,0,13,1,7,7,7,7
48,2016,3,41,0,1,10,1,14,3,794.67,1072.333333,2384,3217
89,2016,7,41,0,1,10,1,10,1,2320,3071,2320,3071
89,2016,7,41,0,1,10,2,9,3,144,218,432,654
193,2016,8,41,0,1,10,1,14,3,794.67,923.666667,2384,2771
193,2016,8,41,0,1,10,2,3,1,117,193,117,193
193,2016,8,41,0,1,10,0,7,2,175,267.5,350,535
204,2016,6,41,0,1,10,1,11,3,567,668.333333,1701,2005
204,2016,6,41,0,1,10,2,3,1,72,107,72,107
204,2016,6,41,0,1,10,2,9,1,648,871,648,871
347,2015,11,41,0,1,10,1,10,3,773.33,792,2320,2376
14,2016,4,41,0,1,16,1,10,2,1160,1303,2320,2606
14,2016,4,41,0,1,16,0,2,2,140,226.5,280,453
14,2016,4,41,0,1,16,0,2,3,26.67,38.333333,80,115
14,2016,4,41,0,1,16,0,7,1,595,881,595,881
164,2016,8,41,0,1,16,1,14,2,1192,1429.5,2384,2859
164,2016,8,41,0,1,16,0,7,2,367.5,546,735,1092
236,2016,6,41,0,1,16,1,11,2,850.5,1196.5,1701,2393
236,2016,6,41,0,1,16,2,3,3,48,74.666667,144,224
337,2015,11,41,0,1,16,1,10,1,2320,2726,2320,2726
337,2015,11,41,0,1,16,0,2,3,60,77.666667,180,233
